"Name","StageID","StageType","ChannelId","StageNameSID","QuestStageNameSID","LoadingId","ThemeID","CameraPreset","BlockSize","ChaVRadius","RevivalId","KickRevivalId","RestartWarpLocation","KillZone","StageLevel","CombatPower","EnableLevel","EnableQuest","EnableCombatPower","EnableGreatBuildingID","EnableBuildingStep","EnablePkGrade","AirWalkban","DirectWarpAble","BoardOnOff","CanMeditation","GuildSanctumId","SummonItemUseType","EXPPenalty","ReturnWarpLocation","ReturnWarpItemUseId","DirectWarpNeedCostId","DirectWarpNeedCostCount","DirectWarpNeedItemId","DirectWarpNeedItemCount","DirectWarpNeedItemUseId","WaitingWarpLocation","PkOnOff","PkOnOffNonPK","PKGuardOff","PKtendency","Durability","StageRule","DeathPenalty_Durability","DeathPenalty_Injure","DeathPenalty_Steal","DeathPenalty_StealValue","DeathPenalty_EXP","IconId","MapMiniInfo","GraphicLevel","TriggerLevel","Gendata","GenDoorData","DungeonScriptData","SpawnDataID","NaviMeshId_Main","NaviMeshId_Sub01","IsPossibleMacroMode","StandardPosition_X","StandardPosition_Y","WayPoint","SafetyArea","SectorGrade","GetWayType","GatheringZone","MiningZone","SpiritZone","GetWayCoordinate","SequenceType","SequencePlayId","Repeat","DominionId_Inter","DominionId_Siege","DominionId_StrongPoint","IsInterServer","DominionId_Grade1","DominionId_Grade2","DominionId_Grade3","GuildWarPlunderId","SeverVisit","SeverVisitRevivalId","SeverVisitNoVitality","ConquerSeverNoVitality","Mapmark","Union_Zone","GuildAltarId","PkPenalty","PkDeathPanalty","PkSteal","PkDurability"
"201300811","201300811","103","4001","452286","452286","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300811.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300812","201300812","103","4001","452287","452287","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300812.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300813","201300813","103","4001","452288","452288","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300813.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300814","201300814","103","4001","452137","452137","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300814.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300815","201300815","103","4001","452137","452137","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300815.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300816","201300816","103","4001","452137","452137","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300816.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300817","201300817","103","4001","452138","452138","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300817.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300818","201300818","103","4001","452138","452138","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300818.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300819","201300819","103","4001","452138","452138","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300819.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300820","201300820","103","4001","452139","452139","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300820.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300821","201300821","103","4001","452139","452139","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300821.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300822","201300822","103","4001","452289","452289","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300822.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300823","201300823","103","4001","452290","452290","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300823.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300824","201300824","103","4001","452291","452291","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300824.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300825","201300825","103","4001","452141","452141","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300825.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300826","201300826","103","4001","452142","452142","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300826.json","0","0","201300226","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300827","201300827","103","4001","452143","452143","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300827.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300828","201300828","103","4001","452144","452297","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300828.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300829","201300829","103","4001","452148","452148","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300829.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300830","201300830","103","4001","452146","452146","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300830.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300831","201300831","103","4001","452147","452147","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300831.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300832","201300832","103","4001","452147","452147","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300832.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300833","201300833","103","4001","452292","452292","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","0","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300833.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300834","201300834","103","4001","452293","452293","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","0","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300834.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300835","201300835","103","4001","452294","452294","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","0","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300835.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300836","201300836","103","4001","452295","452295","104","0","100","6400","0","9000080","0","0","-3000","135","153300","1","0","112400","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","0","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300836.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000080","0","0","0","0","0","0","0","0","0"
"201300901","201300901","103","4001","1121009","1121009","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","0","0","1006","622000001","0","0","61301001","1","621000001","0","0","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01_Safe","GENDATA_201300901.json","0","0","201300901","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
"201300902","201300902","103","4001","452298","452298","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300902.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
"201300903","201300903","103","4001","452299","452299","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300903.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
"201300904","201300904","103","4001","452300","452300","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300904.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
"201300905","201300905","103","4001","452333","452333","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300905.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
"201300906","201300906","103","4001","452301","452301","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300906.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
"201300907","201300907","103","4001","452301","452301","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300907.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
"201300908","201300908","103","4001","452304","452304","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300908.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
"201300909","201300909","103","4001","452305","452305","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300909.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
"201300910","201300910","103","4001","452306","452306","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300910.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
"201300911","201300911","103","4001","452307","452307","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300911.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
"201300912","201300912","103","4001","452308","452308","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300912.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
"201300913","201300913","103","4001","452309","452309","104","0","100","6400","0","9000090","0","0","-3000","150","192000","1","0","140800","0","0","0","0","0","0","1","0","1","0","1006","622000001","0","0","61301001","1","621000001","0","1","0","1","0","0","0","0","1","0","0","3","900006","0","/Game/Maps/PVE/MagicSquare/MagicSquare_01","/Game/Maps/PVE/TRIGGER/TRG_MagicSquare_01","GENDATA_201300913.json","0","0","0","201300101","0","0","-5600","-13810","0","0","0","1","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","0","0","1","9000090","0","0","0","0","0","0","0","0","0"
