"Name","RowId","MiniGroupId","MiniStageId","BidoMatrixStageId","MiniMapCoordinateLT","MiniMapCoordinateRB","MiniMapZoom","UserMovingRaderZoom","MiniMapResource","ElliteCheck","DefaultOpenList","ElliteStageId"
"429","429","10137","201300429","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"430","430","10138","201300430","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"431","431","10139","201300431","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"432","432","10140","201300432","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"433","433","10141","201300433","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"434","434","10142","201300434","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"435","435","10143","201300435","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"436","436","10144","201300436","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"437","437","10145","201300501","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"438","438","10146","201300502","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"439","439","10147","201300503","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"440","440","10148","201300504","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"441","441","10149","201300505","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"442","442","10150","201300506","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"443","443","10151","201300507","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"444","444","10152","201300508","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"445","445","10153","201300509","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"446","446","10154","201300510","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"447","447","10155","201300511","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"448","448","10156","201300512","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"449","449","10157","201300513","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"450","450","10158","201300514","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"451","451","10159","201300515","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"452","452","10160","201300516","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"453","453","10161","201300517","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"454","454","10162","201300518","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"455","455","10163","201300519","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"456","456","10164","201300520","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"457","457","10165","201300521","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"458","458","10166","201300522","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"459","459","10167","201300523","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"460","460","10168","201300524","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"461","461","10169","201300525","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"462","462","10170","201300526","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"463","463","10171","201300527","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"464","464","10172","201300528","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"465","465","10173","201300529","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"466","466","10174","201300530","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"467","467","10175","201300531","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"468","468","10176","201300532","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"469","469","10177","201300533","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"470","470","10178","201300534","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"471","471","10179","201300535","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"472","472","10180","201300536","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"473","473","10181","201300601","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"474","474","10182","201300602","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"475","475","10183","201300603","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"476","476","10184","201300604","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"477","477","10185","201300605","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"478","478","10186","201300606","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"479","479","10187","201300607","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"480","480","10188","201300608","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"481","481","10189","201300609","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"482","482","10190","201300610","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"483","483","10191","201300611","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"484","484","10192","201300612","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"485","485","10193","201300613","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"486","486","10194","201300614","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"487","487","10195","201300615","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"488","488","10196","201300616","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"489","489","10197","201300617","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"490","490","10198","201300618","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"491","491","10199","201300619","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"492","492","10200","201300620","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"493","493","10201","201300621","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"494","494","10202","201300622","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"495","495","10203","201300623","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"496","496","10204","201300624","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"497","497","10205","201300625","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"498","498","10206","201300626","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"499","499","10207","201300627","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"500","500","10208","201300628","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"501","501","10209","201300629","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"502","502","10210","201300630","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"503","503","10211","201300631","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"504","504","10212","201300632","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"505","505","10213","201300633","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"506","506","10214","201300634","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"507","507","10215","201300635","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"508","508","10216","201300636","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"509","509","10217","201300701","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"510","510","10218","201300702","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"511","511","10219","201300703","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"512","512","10220","201300704","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"513","513","10221","201300705","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"514","514","10222","201300706","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"515","515","10223","201300707","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"516","516","10224","201300708","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"517","517","10225","201300709","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"518","518","10226","201300710","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"519","519","10227","201300711","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"520","520","10228","201300712","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"521","521","10229","201300713","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"522","522","10230","201300714","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"523","523","10231","201300715","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"524","524","10232","201300716","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"525","525","10233","201300717","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"526","526","10234","201300718","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"527","527","10235","201300719","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"528","528","10236","201300720","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"529","529","10237","201300721","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"530","530","10238","201300722","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"531","531","10239","201300723","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"532","532","10240","201300724","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"533","533","10241","201300725","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"534","534","10242","201300726","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"535","535","10243","201300727","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"536","536","10244","201300728","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"537","537","10245","201300729","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"538","538","10246","201300730","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"539","539","10247","201300731","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"540","540","10248","201300732","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"541","541","10249","201300733","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"542","542","10250","201300734","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"543","543","10251","201300735","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"544","544","10252","201300736","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"545","545","10253","201300801","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"546","546","10254","201300802","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"547","547","10255","201300803","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"548","548","10256","201300804","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"549","549","10257","201300805","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"550","550","10258","201300806","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"551","551","10259","201300807","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"552","552","10260","201300808","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"553","553","10261","201300809","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"554","554","10262","201300810","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"555","555","10263","201300811","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"556","556","10264","201300812","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"557","557","10265","201300813","0","(X=66800, Y=-14180, Z=0)","(X=92000, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01_1","0","0","0"
"558","558","10266","201300814","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"559","559","10267","201300815","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"560","560","10268","201300816","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"561","561","10269","201300817","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"562","562","10270","201300818","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"563","563","10271","201300819","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"564","564","10272","201300820","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"565","565","10273","201300821","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"566","566","10274","201300822","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"567","567","10275","201300823","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"568","568","10276","201300824","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"569","569","10277","201300825","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"570","570","10278","201300826","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"571","571","10279","201300827","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"572","572","10280","201300828","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
"573","573","10281","201300829","0","(X=-13590, Y=-14180, Z=0)","(X=11610, Y=11020, Z=0)","1","1","/Game/UI/Atlas_N_Resource/Minimap/MagicSquare_01","0","0","0"
