"Name","ItemId","UseId","NameSid","NoteSid","MeshId","Icon","Level","MainType","SubType","SmeltingType","SortOrder","ClassId","ReqClassLevel","Tier","Grade","PET_Origin","SellType","SellPrice","Stackable","CoolTime","BuffId","ItemOptionType","SetGroupId","ReinforceMaxLv","SmeltingMaxCount","JewelUpgradeType","JewelUpgradeCount","RandomGetInfoId","SummonGroupId","CastingType","CastingTime","SummonStageType","ItemCasting","CollectAniType","GetWayId","OverlapEquipAble","UnsealingType","OpenboxRewardType","OpenboxRewardId","RandomGetCnt","Durability","Durability_RepairAble","TradeType","UseTimeType","UseEndType_Period","UseEndType_Minute","Lockable","XDracoDelayMinute","GachaTap","TranceGroup","EquipGroup"
"1401200559","1401200559","1401000559","201002060","211002060","(0)","231002006","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200560","1401200560","1401000560","201002061","211002061","(0)","231002006","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200561","1401200561","1401000561","201002062","211002062","(0)","231002006","1","14","1","0","112","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200562","1401200562","1401000562","201002063","211002063","(0)","231002006","1","14","1","0","112","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200563","1401200563","1401000563","201002064","211002064","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200564","1401200564","1401000564","201002065","211002065","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200565","1401200565","1401000565","201002066","211002066","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200566","1401200566","1401000566","201002067","211002067","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200567","1401200567","1401000567","201002068","211002068","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200568","1401200568","1401000568","201002069","211002069","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200569","1401200569","1401000569","201002070","211002070","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200570","1401200570","1401000570","201002071","211002071","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200571","1401200571","1401000571","201002072","211002072","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200572","1401200572","1401000572","201002073","211002073","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200573","1401200573","1401000573","201002074","211002074","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200574","1401200574","1401000574","201002075","211002075","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200575","1401200575","1401000575","201002076","211002076","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200576","1401200576","1401000576","201002077","211002077","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200577","1401200577","1401000577","201002078","211002078","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200578","1401200578","1401000578","201002079","211002079","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200579","1401200579","1401000579","201002080","211002080","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200580","1401200580","1401000580","201002081","211002081","(0)","231002001","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200581","1401200581","1401000581","201002082","211002082","(0)","231002006","1","14","1","0","112","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200582","1401200582","1401000582","201002083","211002083","(0)","231002007","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200583","1401200583","1401000583","201002084","211002084","(0)","231002007","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200584","1401200584","1401000584","201002085","211002085","(0)","231002007","1","14","1","0","114","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200611","1401200611","1401000611","201401101","211401003","(0)","230514001","1","14","1","0","108","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200612","1401200612","1401000612","201401102","211401087","(0)","230514001","1","14","1","0","108","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","97","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200613","1401200613","1401000613","201401103","211401088","(0)","230514001","1","14","1","0","108","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","98","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200614","1401200614","1401000614","201401104","211401089","(0)","230514001","1","14","1","0","108","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","99","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200615","1401200615","1401000615","201401105","211401003","(0)","230514001","1","14","1","0","108","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200621","1401200621","1401000621","201401106","211401004","(0)","230514002","1","14","1","0","108","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200622","1401200622","1401000622","201401107","211401090","(0)","230514002","1","14","1","0","108","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","97","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200623","1401200623","1401000623","201401108","211401091","(0)","230514002","1","14","1","0","108","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","98","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200624","1401200624","1401000624","201401109","211401092","(0)","230514002","1","14","1","0","108","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","99","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200625","1401200625","1401000625","201401110","211401004","(0)","230514002","1","14","1","0","108","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200631","1401200631","1401000631","201401111","211401005","(0)","230514003","1","14","1","0","108","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200632","1401200632","1401000632","201401112","211401093","(0)","230514003","1","14","1","0","108","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","97","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200633","1401200633","1401000633","201401113","211401094","(0)","230514003","1","14","1","0","108","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","98","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200634","1401200634","1401000634","201401114","211401095","(0)","230514003","1","14","1","0","108","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","99","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200635","1401200635","1401000635","201401115","211401005","(0)","230514003","1","14","1","0","108","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200641","1401200641","1401000641","201401116","211401006","(0)","230514004","1","14","1","0","108","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200642","1401200642","1401000642","201401117","211401096","(0)","230514004","1","14","1","0","108","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","97","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200643","1401200643","1401000643","201401118","211401097","(0)","230514004","1","14","1","0","108","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","98","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200644","1401200644","1401000644","201401119","211401098","(0)","230514004","1","14","1","0","108","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","99","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200645","1401200645","1401000645","201401120","211401006","(0)","230514004","1","14","1","0","108","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200651","1401200651","1401000651","201401121","211401007","(0)","230514005","1","14","1","0","109","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200652","1401200652","1401000652","201401122","211401099","(0)","230514005","1","14","1","0","109","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","101","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200653","1401200653","1401000653","201401123","211401100","(0)","230514005","1","14","1","0","109","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200654","1401200654","1401000654","201401124","211401101","(0)","230514005","1","14","1","0","109","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200655","1401200655","1401000655","201401125","211401007","(0)","230514005","1","14","1","0","109","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","104","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200661","1401200661","1401000661","201401126","211401008","(0)","230514006","1","14","1","0","109","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200662","1401200662","1401000662","201401127","211401102","(0)","230514006","1","14","1","0","109","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","101","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200663","1401200663","1401000663","201401128","211401103","(0)","230514006","1","14","1","0","109","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200664","1401200664","1401000664","201401129","211401104","(0)","230514006","1","14","1","0","109","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200665","1401200665","1401000665","201401130","211401008","(0)","230514006","1","14","1","0","109","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","104","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200671","1401200671","1401000671","201401131","211401009","(0)","230514007","1","14","1","0","109","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200672","1401200672","1401000672","201401132","211401105","(0)","230514007","1","14","1","0","109","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","101","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200673","1401200673","1401000673","201401133","211401106","(0)","230514007","1","14","1","0","109","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200674","1401200674","1401000674","201401134","211401107","(0)","230514007","1","14","1","0","109","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200675","1401200675","1401000675","201401135","211401009","(0)","230514007","1","14","1","0","109","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","104","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200681","1401200681","1401000681","201401136","211401050","(0)","230514008","1","14","1","0","109","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200682","1401200682","1401000682","201401137","211401108","(0)","230514008","1","14","1","0","109","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","101","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200683","1401200683","1401000683","201401138","211401109","(0)","230514008","1","14","1","0","109","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200684","1401200684","1401000684","201401139","211401110","(0)","230514008","1","14","1","0","109","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200685","1401200685","1401000685","201401140","211401050","(0)","230514008","1","14","1","0","109","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","104","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200690","1401200690","1401000690","201401171","211401040","(0)","230514017","1","14","1","0","134","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200691","1401200691","1401000691","201401172","211401041","(0)","230514017","1","14","1","0","134","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","97","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200692","1401200692","1401000692","201401173","211401042","(0)","230514017","1","14","1","0","134","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","98","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200693","1401200693","1401000693","201401174","211401043","(0)","230514017","1","14","1","0","134","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","99","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200694","1401200694","1401000694","201401175","211401044","(0)","230514017","1","14","1","0","134","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200695","1401200695","1401000695","201401176","211401045","(0)","230514018","1","14","1","0","134","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200696","1401200696","1401000696","201401177","211401046","(0)","230514018","1","14","1","0","134","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","101","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200697","1401200697","1401000697","201401178","211401047","(0)","230514018","1","14","1","0","134","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200698","1401200698","1401000698","201401179","211401048","(0)","230514018","1","14","1","0","134","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200699","1401200699","1401000699","201401180","211401049","(0)","230514018","1","14","1","0","134","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","104","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200756","1401200756","1401000756","201401182","211401052","(0)","230514020","1","9","1","0","16","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","184","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200757","1401200757","1401000757","201401183","211401053","(0)","230514021","1","9","1","0","16","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","184","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200758","1401200758","1401000758","201401184","211401054","(0)","230514022","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200759","1401200759","1401000759","201401185","211401055","(0)","230514023","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200760","1401200760","1401000760","201401186","211401056","(0)","230514024","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200761","1401200761","1401000761","201401187","211401057","(0)","230514025","1","14","1","0","111","0","0","1","4","0","0","100000","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200762","1401200762","1401000762","201401188","211401058","(0)","230514026","1","14","1","0","111","0","0","1","4","0","0","100000","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200763","1401200763","1401000763","201401189","211401059","(0)","230514027","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200764","1401200764","1401000764","201401190","211401060","(0)","230514028","1","14","1","0","111","0","0","1","4","0","0","100000","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200765","1401200765","1401000765","201401191","211401061","(0)","230514029","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200766","1401200766","1401000766","201401192","211401062","(0)","230514030","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200767","1401200767","1401000767","201401193","211401063","(0)","230514031","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200768","1401200768","1401000768","201401194","211401064","(0)","230514032","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200769","1401200769","1401000769","201401195","211401065","(0)","230514033","1","14","1","0","111","0","0","1","2","0","0","10","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200770","1401200770","1401000770","201401196","211401066","(0)","230514034","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200771","1401200771","1401000771","201401197","211401067","(0)","230514035","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200772","1401200772","1401000772","201401198","211401068","(0)","230514036","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200773","1401200773","1401000773","201401199","211401069","(0)","230514037","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200774","1401200774","1401000774","201401200","211401070","(0)","230514038","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200775","1401200775","1401000775","201401201","211401071","(0)","230514039","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200776","1401200776","1401000776","201401202","211401072","(0)","230514040","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200777","1401200777","1401000777","201401203","211401073","(0)","230514041","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200778","1401200778","1401000778","201401204","211401074","(0)","230514042","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200779","1401200779","1401000779","201401205","211401075","(0)","230514043","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200780","1401200780","1401000780","201401206","211401076","(0)","230514044","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200781","1401200781","1401000781","201401207","211401077","(0)","230514045","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200782","1401200782","1401000782","201401208","211401078","(0)","230514046","1","14","1","0","111","0","0","1","3","0","0","50","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200783","1401200783","1401000783","201401209","211401079","(0)","230514047","1","14","1","0","111","0","0","1","4","0","0","500","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200784","1401200784","1401000784","201401210","211401080","(0)","230514048","1","14","1","0","111","0","0","1","4","0","0","500","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200785","1401200785","1401000785","201401211","211401081","(0)","230514049","1","14","1","0","111","0","0","1","4","0","0","500","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200788","1401200788","1401000788","201401214","211401084","(0)","230514052","1","14","1","0","111","0","0","1","3","0","0","10000","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1401200789","1401200789","1401000789","201401215","211401085","(0)","230514040","1","14","1","0","111","0","0","1","4","0","0","500","99999","0","(12)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
