"Name","IconId","Type","Path","IsMultiLanguage"
"2700249","2700249","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Challenge_Package_004_Sprite","0"
"2700250","2700250","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Challenge_Package_005_Sprite","0"
"2700252","2700252","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_ServerTicket_01_Sprite","0"
"2700255","2700255","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_MysteryBox_001_Sprite","0"
"2700258","2700258","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_NewDay_001_Sprite","0"
"2700270","2700270","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gold_Goblin_Box_02_Sprite","0"
"2700271","2700271","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gold_Goblin_Box_03_Sprite","0"
"2700272","2700272","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gold_Goblin_Box_04_Sprite","0"
"2700273","2700273","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gold_Goblin_Box_05_Sprite","0"
"2700274","2700274","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gold_Goblin_Box_06_Sprite","0"
"2700275","2700275","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Cash_Exchange_Piece_Sprite","0"
"2700278","2700278","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gold_Goblin_Box_07_Sprite","0"
"2700279","2700279","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gold_Goblin_Box_08_Sprite","0"
"2700282","2700282","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_ServerTicket_02_Sprite","0"
"2700285","2700285","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_InventoryExtendTicket_Sprite","0"
"2700288","2700288","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_SmeltingTalisman_Sprite","0"
"2700297","2700297","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_GoldGoblin_Sprite","0"
"2700334","2700334","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Summon_005_Sprite","0"
"2700335","2700335","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Summon_004_Sprite","0"
"2700344","2700344","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gb_007_Sprite","0"
"2700345","2700345","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gb_008_Sprite","0"
"2700346","2700346","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gb_009_Sprite","0"
"2700347","2700347","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gb_010_Sprite","0"
"2700348","2700348","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gb_011_Sprite","0"
"2700352","2700352","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gb_015_Sprite","0"
"2700353","2700353","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_ItemIcon_01/Icon_Shop_Gb_016_Sprite","0"
"2700355","2700355","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Shop/Spr_Shop_EventIcon_01/Icon_Shop_Event_001_Sprite","0"
"2630001","2630001","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Battle/text_count_01_Sprite","0"
"2630002","2630002","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Battle/text_count_02_Sprite","0"
"2630003","2630003","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Battle/text_count_03_Sprite","0"
"2630004","2630004","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Battle/text_count_04_Sprite","0"
"2630005","2630005","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Battle/text_count_05_Sprite","0"
"2630006","2630006","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Battle/text_count_06_Sprite","0"
"2630007","2630007","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Battle/text_count_07_Sprite","0"
"2630008","2630008","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Battle/text_count_08_Sprite","0"
"2630009","2630009","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Battle/text_count_09_Sprite","0"
"2630010","2630010","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Ico_Ranking_1_Sprite","0"
"2630011","2630011","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Ico_Ranking_2_Sprite","0"
"2630012","2630012","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Ico_Ranking_3_Sprite","0"
"2630015","2630015","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Dungeon/FD_Secret01_P_Sprite","0"
"2630016","2630016","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Dungeon/FD_Secret02_P_Sprite","0"
"2630017","2630017","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Dungeon/FD_Secret03_P_Sprite","0"
"2630018","2630018","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Dungeon/FD_Secret04_P_Sprite","0"
"2630019","2630019","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Dungeon/FD_Secret05_P_Sprite","0"
"2630020","2630020","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/ItemOptionRandom_Grade_07_Sprite","0"
"2630021","2630021","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/ItemOptionRandom_Grade_06_Sprite","0"
"2630022","2630022","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/ItemOptionRandom_Grade_05_Sprite","0"
"2630023","2630023","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/ItemOptionRandom_Grade_04_Sprite","0"
"2630024","2630024","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/ItemOptionRandom_Grade_03_Sprite","0"
"2630100","2630100","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Indicator_Menu_Newflash_Sprite","0"
"2630032","2630032","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Dominion/Dominion_Contents_02/Dominon_Castle_Sabook_Sprite","0"
"2630033","2630033","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Dominion/Dominion_Contents_02/Dominon_Castle_Bicheon_Sprite","0"
"2631001","2631001","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Occupation/Occupation_SlotBg_Blue_Sprite","0"
"2631002","2631002","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Occupation/Occupation_SlotBg_Red_Sprite","0"
"2632001","2632001","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_MyPosition_Sprite","0"
"2632002","2632002","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_Camera_Sprite","0"
"2632003","2632003","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_Party_Leader_Sprite","0"
"2632004","2632004","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_Party_Sprite","0"
"2632005","2632005","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_GuildMaster_Sprite","0"
"2632006","2632006","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildMember_Sprite","0"
"2632007","2632007","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Occupation/Occupation_Situation_MapIcon01_Sprite","0"
"2632008","2632008","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Offence_Sprite","0"
"2632009","2632009","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_Player_G_Sprite","0"
"2632010","2632010","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_Player_Y_Sprite","0"
"2632101","2632101","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Capture_B_Sprite","0"
"2632102","2632102","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Capture_B_Sprite","0"
"2632104","2632104","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Capture_Die_Sprite","0"
"2632111","2632111","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Gate1_M_Sprite","0"
"2632112","2632112","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Gate_B_Sprite","0"
"2632114","2632114","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Gate_Die_Sprite","0"
"2632121","2632121","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_GateLever_B_Sprite","0"
"2632122","2632122","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_GateLever_B_Sprite","0"
"2632124","2632124","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_GateLever_Die_Sprite","0"
"2632131","2632131","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_SiegeTower_R_Sprite","0"
"2632133","2632133","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_SiegeTower_R_Sprite","0"
"2632134","2632134","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_SiegeTower_Die_Sprite","0"
"2632141","2632141","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Flag_N_Sprite","0"
"2632142","2632142","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Flag_B_Sprite","0"
"2632143","2632143","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Flag_R_Sprite","0"
"2632144","2632144","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Flag_G_Sprite","0"
"2632145","2632145","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Flag_P_Sprite","0"
"2632151","2632151","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_SmithNPC_R_Sprite","0"
"2632152","2632152","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_SmithNPC_B_Sprite","0"
"2632162","2632162","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Catapult_B_Sprite","0"
"2632164","2632164","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Catapult_Die_Sprite","0"
"2632171","2632171","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_SabukCapture_N_Sprite","0"
"2632172","2632172","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_SabukCapture_R_Sprite","0"
"2632173","2632173","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_SabukCapture_B_Sprite","0"
"2632174","2632174","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_SabukCapture_G_Sprite","0"
"2632175","2632175","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_SabukCapture_Y_Sprite","0"
"2632181","2632181","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_Flag_N_Sprite","0"
"2632182","2632182","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_GuildWar_SabukCapture_N_Sprite","0"
"2632200","2632200","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Btn_move_Sprite","0"
"2632201","2632201","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Occupation/CommandMark_Circle_Sprite","0"
"2632202","2632202","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Occupation/CommandMark_Square_Sprite","0"
"2632203","2632203","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Occupation/CommandMark_Triangle_Sprite","0"
"2632204","2632204","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Occupation/CommandMark_Diamond_Sprite","0"
"2632205","2632205","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Occupation/CommandMark_Star_Sprite","0"
"2632206","2632206","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Occupation/CommandMark_One_Sprite","0"
"2632207","2632207","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Occupation/CommandMark_Two_Sprite","0"
"2632208","2632208","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Occupation/CommandMark_Three_Sprite","0"
"2632301","2632301","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_CommandMark_Circle_Sprite","0"
"2632302","2632302","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_CommandMark_Square_Sprite","0"
"2632303","2632303","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_CommandMark_Triangle_Sprite","0"
"2632304","2632304","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_CommandMark_Diamond_Sprite","0"
"2632305","2632305","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_CommandMark_Star_Sprite","0"
"2632306","2632306","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_CommandMark_One_Sprite","0"
"2632307","2632307","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_CommandMark_Two_Sprite","0"
"2632308","2632308","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_MiniMap/Mini_CommandMark_Three_Sprite","0"
"2632401","2632401","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_SiegeObserver/Icon_pk_01_Sprite","0"
"2632402","2632402","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/icon_pk_01_Sprite","0"
"3230001","3230001","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_LeeEun_Sprite","0"
"3230002","3230002","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_HongYakSa_Sprite","0"
"3230003","3230003","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_SonDeok_Sprite","0"
"3230004","3230004","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_MaWonJi_Sprite","0"
"3230005","3230005","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_BokYangGer_Sprite","0"
"3230006","3230006","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_WangSanHae01_Sprite","0"
"3230007","3230007","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_Osher_Sprite","0"
"3230008","3230008","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_Ara_Sprite","0"
"3230009","3230009","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_Horyong_Sprite","0"
"3230010","3230010","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_Gaon_Sprite","0"
"3230011","3230011","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_Sangback_Sprite","0"
"3230012","3230012","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_Sarumat_Sprite","0"
"3230013","3230013","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_GokMuYeob_Sprite","0"
"3230014","3230014","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationMenu_Chunpa_Sprite","0"
"3231001","3231001","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationList_Grade2_Sprite","0"
"3231002","3231002","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationList_Grade3_Sprite","0"
"3231003","3231003","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationList_Grade1_Sprite","0"
"3231004","3231004","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Common/Ico_Attack_2_Sprite","0"
"3231005","3231005","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_RelationQuest/RelationList_Gray_Sprite","0"
"3300001","3300001","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_SleepMode/SleepMod_Condition_AutoQuest_Sprite","0"
"3300002","3300002","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_SleepMode/SleepMod_Record_Hp_Sprite","0"
"3300003","3300003","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_SleepMode/SleepMod_Record_Potion_Sprite","0"
"3300004","3300004","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Symbol/Spr_Symbol_Ico_GameMenu/Ico_HUDMenu_001_Sprite","0"
"3300005","3300005","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_SleepMode/SleepMod_Record_Potion_Sprite","0"
"3300006","3300006","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Global_Image/Spr_Global_Common/SleepMod_EXP01_Sprite","0"
"3300101","3300101","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_SleepMode/SleepMod_Condition_Idle_Sprite","0"
"3300102","3300102","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_SleepMode/Img_sleepmode_battle_01_Sprite","0"
"3300103","3300103","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_SleepMode/Img_sleepmode_battle_01_Sprite","0"
"3300104","3300104","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_SleepMode/SleepMod_Condition_Dead_Sprite","0"
"3300105","3300105","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_SleepMode/SleepMod_Condition_Move01_Sprite","0"
"3300106","3300106","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_SleepMode/SleepMod_Condition_Gather_Sprite","0"
"3300107","3300107","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_SleepMode/SleepMod_Condition_Meditation_Sprite","0"
"1008","1008","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_Hud/Icon_Menu_Party_Sprite","0"
"231701201","231701201","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_CowSpirit_Sprite","0"
"231701202","231701202","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_BullDogSpirit_Sprite","0"
"231701203","231701203","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_OwlSpirit_Sprite","0"
"231701204","231701204","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_HippoSpirit_Sprite","0"
"231701205","231701205","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_TurtleSpirit_Sprite","0"
"231701206","231701206","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_Insect01Spirit_Sprite","0"
"211701301","211701301","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_DogSpirit_Sprite","0"
"231701302","231701302","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_MonkeySpirit_Sprite","0"
"251701303","251701303","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_DragonSpirit_Sprite","0"
"271701304","271701304","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_MaskSpirit_Sprite","0"
"291701305","291701305","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_PigSpirit_Sprite","0"
"311701306","311701306","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_CatSpirit_Sprite","0"
"331701307","331701307","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_EelSpirit_Sprite","0"
"351701308","351701308","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_BatSpirit_Sprite","0"
"371701309","371701309","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_Snake01Spirit_Sprite","0"
"391701310","391701310","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_Sorcerer01Spirit_Sprite","0"
"411701311","411701311","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_Ari01Spirit_Sprite","0"
"431701312","431701312","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_Fairy01Spirit_Sprite","0"
"231701401","231701401","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_BuffaloSpirit_Sprite","0"
"231701402","231701402","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Pet/Spr_Pet_Spirit/Icon_Item_Pet_SeahorseSpirit_Sprite","0"
